ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,Cluster_A_5mi,Cluster_A_10mi,Cluster_AB_5mi,Cluster_AB_10mi,Cluster_ABC_5mi,Cluster_ABC_10mi,Cluster_BC_5mi,Cluster_BC_10mi
91776,ZCTA5 91776,11769,8910,3417,5493,5699,2361,1972,653,1239,403,3067,2408,1906,570,486,473,1035,2402,3676,1797,2859,1428,1127,301,1431,866,565,79926.0,81940,80012,84359,96163,92132,61967,37769,1940,1429,2327,2122,1926,2670,2835,2346,2503,2692,3004,2780,2783,2229,1378,837,884,1084,3756,1472,7168,2576,14402,31636,30601,29660,9195,8159,6412,2805,42.3,93.1,56.1,26.5,29.6,18210,40.5,19559,44.8,91776,34.090776,-118.095091,8819290.0,1122.0,3.405,0.0,0.0551286965893876,0.2182812942175266,0.1468758215756726,0.9993285399297772,0.2569133301119594,D,,,,,,,,
96782,ZCTA5 96782,12227,8765,2698,6067,6180,2032,1873,422,712,244,3304,2157,1614,632,726,332,1193,2162,3476,1934,3462,1810,1540,270,1652,1250,402,104779.0,128486,110431,134555,135905,133088,96161,37740,1800,2120,1981,1823,2488,2008,2650,2726,2157,2405,2000,2152,2399,2871,1570,1556,1252,1782,4101,1213,7114,3098,13852,31450,30626,29643,11430,10316,9031,4590,42.8,102.0,74.8,41.8,32.9,19061,38.5,18679,47.3,96782,21.417374,-157.936867,45526333.0,3011995.0,17.578,1.163,0.1932032200536675,0.2180533283023614,0.1153711331171676,0.996373990542857,0.2952992311958348,C,,,,,"A,B,C_5mi_C30","A,B,C_10mi_C16","B,C_5mi_C33","B,C_10mi_C47"
20817,ZCTA5 20817,13584,10685,5165,5520,9657,4714,803,288,225,163,4371,2284,3145,681,176,28,1202,2796,5688,999,2899,1773,1551,222,1126,984,142,240104.0,"250,000+","250,000+",249293,"250,000+","250,000+",126856,37738,1816,2607,3436,2593,1289,1021,1317,1844,2585,3001,3139,2639,2887,2139,1740,1528,1135,1022,6043,1899,9758,1983,10649,29200,27980,27161,10451,9198,7564,3685,45.5,97.5,84.8,37.0,47.8,18631,44.8,19107,46.1,20817,38.997279,-77.151816,35971296.0,193997.0,13.889,0.075,0.9450213059106544,0.2180376065151086,0.2234685829462799,0.9971430114056488,0.590977004966482,A,A_5mi_C10,A_10mi_C16,"A,B_5mi_C13","A,B_10mi_C17","A,B,C_5mi_C12","A,B,C_10mi_C15",,
93021,ZCTA5 93021,11716,9503,4094,5409,7834,3305,992,340,677,449,3036,2648,2237,794,587,201,840,2449,4470,1744,2213,1230,986,244,983,772,211,149848.0,156013,177781,144970,165685,183343,84936,37702,2040,2734,2455,2458,2316,2412,2566,2209,2049,2964,2684,2587,2674,2022,1377,945,547,663,5189,1783,9012,2991,14010,29964,28690,27538,8228,6888,5554,2155,38.9,98.4,63.0,24.0,39.0,18702,38.5,19000,39.6,93021,34.303596,-118.889583,121768667.0,979134.0,47.015,0.378,0.4435907265121085,0.2177546143445587,0.1765401805275611,0.9902374583829217,0.4003053500638562,A,,A_10mi_C4,,"A,B_10mi_C4",,"A,B,C_10mi_C4",,
23111,ZCTA5 23111,15116,9839,3924,5915,7603,2735,1607,827,629,362,4838,2216,1784,792,139,70,1294,2948,4202,1395,5277,3032,2555,477,2245,1592,653,96736.0,118573,116284,121712,128096,130189,64349,37699,2077,1783,2516,2519,1949,1976,2109,2455,2402,2019,2471,2815,2914,2539,1746,1494,908,1007,4299,1475,7851,2993,13410,30790,29848,28508,10608,9377,7694,3409,43.0,95.8,70.2,34.7,35.4,18445,41.1,19254,45.1,23111,37.613551,-77.243019,202107365.0,2236550.0,78.034,0.864,0.1485191419856997,0.2177310316636795,0.1690912277626851,0.983771137389986,0.2938209449650342,C,,,,,,,,
35226,ZCTA5 35226,14086,10531,5147,5384,9014,4294,1106,567,411,286,4540,2570,2288,868,196,69,1138,2684,5733,976,3555,2253,2026,227,1302,970,332,126053.0,144036,167875,130159,152319,182288,87143,37693,3138,2717,2488,2038,1704,2013,3212,2751,3490,2546,2315,2086,2214,1513,1361,888,652,567,5205,1586,9929,2156,15208,28845,27764,27045,7195,6230,4981,2107,37.0,95.8,65.4,21.9,43.6,18447,35.4,19246,38.6,35226,33.399158,-86.845896,46285958.0,235270.0,17.871,0.091,0.311394078790202,0.2176838663019212,0.2226798703005871,0.9963129108158856,0.3687755985495139,A,,,,"A,B_10mi_C57",,"A,B,C_10mi_C64",,
98366,ZCTA5 98366,14534,10074,4343,5731,7460,2607,1381,971,1233,765,5227,2064,1632,616,323,212,1714,3471,4057,832,4460,2131,1664,467,2329,1728,601,88807.0,100027,87219,106373,115877,123434,52390,37692,1938,2594,2185,1855,2688,2742,2969,2939,2313,1941,2059,2733,2519,1658,1707,1433,791,628,4779,1321,8038,3222,15506,30480,29654,28474,8736,7934,6217,2852,38.4,107.7,60.8,26.5,34.3,19546,37.8,18146,38.8,98366,47.541253,-122.577029,59995033.0,14338365.0,23.164,5.536,0.1044684078067967,0.2176760054082948,0.1874507054596442,0.99520951492899,0.2856157826912796,C,,,,,,"A,B,C_10mi_C22",,"B,C_10mi_C55"
77571,ZCTA5 77571,13825,9764,4109,5655,7032,2839,2087,1036,645,234,4191,2360,1850,897,358,108,1209,3145,3869,1541,4061,2225,2022,203,1836,1362,474,83795.0,103448,93029,106744,122996,133826,55315,37659,2553,2531,2865,2271,2210,2281,2720,2566,2613,2530,1803,2836,2774,1896,1428,701,527,554,5396,1541,9490,2940,14661,29045,28169,26909,7880,6825,5106,1782,37.5,100.8,63.3,22.1,41.1,18901,34.7,18758,40.4,77571,29.688455,-95.05738,90539035.0,16273228.0,34.957,6.283,0.0766234992805435,0.217416595918624,0.1771974410656384,0.9927511080341938,0.2723734424567356,C,,,,,,"A,B,C_10mi_C1",,"B,C_10mi_C76"
3103,ZCTA5 03103,15345,9067,3611,5456,5664,2050,2321,1121,1082,440,4452,1835,1578,847,252,103,987,3081,3600,1399,6278,3049,2497,552,3229,2350,879,70049.0,80170,58750,91682,101846,93784,42560,37659,1662,2100,2245,2234,2526,3301,3220,2913,2915,2024,2400,2601,2499,1727,1009,905,785,593,4345,1396,7403,3364,17109,31293,30256,28906,7518,6387,5019,2283,37.7,97.4,49.2,19.9,29.3,18578,38.1,19081,37.4,03103,42.950906,-71.44656,25251422.0,951469.0,9.75,0.367,0.0002555598148858,0.217416595918624,0.1553763912014722,0.9980058407228336,0.2398865585878015,D,,,,,,,,
77024,ZCTA5 77024,16124,9914,4341,5573,8688,3739,813,403,413,199,4831,1821,2093,751,392,26,1606,3549,3946,813,6210,3647,2958,689,2563,2188,375,142039.0,222802,239102,191140,240443,"250,000+",89601,37647,1527,2364,2833,2429,1618,2525,1593,2452,2278,2500,3131,2895,2192,2111,1990,1438,973,798,5197,1831,8555,2216,12895,30398,29092,28291,9502,8668,7310,3209,43.5,89.1,72.8,33.6,39.3,17737,43.0,19910,43.7,77024,29.772179,-95.514203,33227925.0,99683.0,12.829,0.038,0.4002066701111685,0.2173222651951074,0.1873630707212339,0.9973639824315528,0.3893503061590335,A,,A_10mi_C51,,"A,B_10mi_C1","A,B,C_5mi_C100","A,B,C_10mi_C1",,
75248,ZCTA5 75248,16917,9566,3628,5938,8123,3092,1102,353,341,183,5086,1825,1701,667,218,69,1060,2586,5289,631,7351,3695,3278,417,3656,2695,961,103063.0,158525,188194,136667,173216,201111,75287,37644,2029,2234,2017,1738,2057,3214,3203,2336,2653,2136,2376,2344,2223,2141,1670,1282,961,1030,4251,1316,7596,2479,15201,30915,30048,29503,9307,8356,7084,3273,40.0,97.9,63.9,30.8,33.1,18622,37.9,19022,41.4,75248,32.969699,-96.797334,19083643.0,122229.0,7.368,0.047,0.1836697278287971,0.2172986825142282,0.1561212864779598,0.9985024001414214,0.3043558872075258,B,,,"A,B_5mi_C26","A,B_10mi_C14","A,B,C_5mi_C28","A,B,C_10mi_C8","B,C_5mi_C8","B,C_10mi_C10"
84057,ZCTA5 84057,11779,8781,4149,4632,6915,3104,1366,805,500,240,3347,1708,1571,1196,522,437,747,2230,3908,1896,2998,1571,1120,451,1427,966,461,80184.0,87386,83058,89250,97746,104000,44241,37620,3394,2502,2952,3249,4027,4100,2383,2306,2109,2130,1814,1450,1463,1227,919,788,396,411,5454,2020,10868,5256,18174,28056,26752,24802,5204,4579,3741,1595,28.3,101.4,63.5,16.3,47.2,18940,27.7,18680,28.9,84057,40.31428,-111.7104,16346741.0,0.0,6.312,0.0,0.056562053812008,0.2171100210671949,0.1789501358338445,0.9987225373143974,0.2667121443949548,C,,,,,,"A,B,C_10mi_C20",,"B,C_10mi_C61"
46835,ZCTA5 46835,15441,9214,3838,5376,7545,2924,1036,608,633,306,4798,1803,1416,542,338,317,1401,2386,4245,1182,6227,3665,2954,711,2562,1841,721,75595.0,94460,90743,99695,101800,107500,51765,37589,2571,2705,2822,1997,3114,3340,2922,2164,1975,1576,1943,1985,1749,2006,1724,1377,735,884,5527,1180,9278,3931,15512,29096,28311,27061,8475,7585,6726,2996,34.0,92.9,74.1,31.2,43.0,18098,32.3,19491,35.1,46835,41.152961,-85.040749,54925571.0,6481.0,21.207,0.003,0.0310671844530742,0.2168663333647769,0.1653229340110419,0.9956174774739844,0.2531862830559416,D,,,,,,,,
54311,ZCTA5 54311,14656,9112,3935,5177,7475,2872,874,478,763,585,4619,1677,1784,676,332,24,1246,2431,4368,1067,5544,3075,2451,624,2469,1694,775,83178.0,109481,111678,107138,118428,125182,55417,37588,1569,2510,2911,2470,2902,2018,2577,2446,2704,1993,1952,2696,2365,2187,1802,1009,633,844,5421,1277,8267,4095,15117,30292,29321,27482,8840,7899,6475,2486,38.5,98.8,64.5,28.3,36.2,18679,38.2,18909,38.9,54311,44.480319,-87.892082,166017059.0,729520.0,64.1,0.282,0.073195664372184,0.2168584724711505,0.1695732188239418,0.9866758640644618,0.2678635222813463,C,,,,,,,,
43040,ZCTA5 43040,13860,9667,4628,5039,7544,3242,1309,874,814,512,4615,2133,1967,685,221,46,827,3087,4442,1311,4193,1982,1509,473,2211,1828,383,96320.0,113027,119187,107045,123314,135625,63897,37582,2114,2294,1797,2414,2430,2746,2840,3189,2851,2421,2709,2741,2141,1880,1110,658,684,563,4091,1570,7775,3274,16470,30746,29807,28672,7036,6282,4895,1905,38.2,86.7,50.9,19.6,31.2,17454,38.6,20128,38.0,43040,40.260609,-83.359022,433017806.0,6104178.0,167.189,2.357,0.1462079923554282,0.2168113071093922,0.1999386556831127,0.9651855979423846,0.2992944951425698,B,,,,,,,,
94117,ZCTA5 94117,17558,6236,2210,4026,4979,1875,588,180,669,155,3799,1232,920,225,47,13,586,1294,4144,212,11322,4919,2750,2169,6403,3350,3053,175096.0,"250,000+","250,000+",222406,"250,000+","250,000+",91531,37575,1568,1101,757,723,1881,6105,6625,3643,2954,2607,2048,1855,1566,1351,1166,943,405,277,1858,446,3872,2158,21931,34042,33703,33214,5708,4925,4142,1625,35.0,116.0,27.1,14.0,13.1,20177,36.3,17398,33.8,94117,37.769436,-122.447662,4373050.0,1625.0,1.688,0.001,0.5838597309955167,0.2167562808540075,0.093988256945053,0.9996864712990948,0.4258516097976125,A,A_5mi_C11,A_10mi_C7,"A,B_5mi_C19","A,B_10mi_C7","A,B,C_5mi_C17","A,B,C_10mi_C7",,
22701,ZCTA5 22701,13100,10067,4052,6015,6760,2335,2595,1342,712,375,4310,2374,2143,803,226,211,1304,3091,4428,1244,3033,1724,1542,182,1309,1009,300,93910.0,103826,89347,110047,118316,122679,56495,37575,2480,2646,3341,2754,1795,2186,2374,2534,2791,2178,2154,2212,2442,1859,1374,1273,701,481,5987,1698,10165,2851,14434,28570,27410,26107,8130,7003,5688,2455,38.0,97.2,73.0,26.2,46.8,18524,35.9,19051,38.8,22701,38.438777,-77.996261,423189302.0,3526556.0,163.394,1.362,0.1328188803146719,0.2167562808540075,0.1746998510209447,0.9659767159077668,0.2871443269733851,C,,,,,,,,
30087,ZCTA5 30087,13073,9329,2899,6430,6526,2049,2076,613,727,237,4270,2316,1686,741,219,97,1579,2718,3627,1405,3744,1959,1768,191,1785,1502,283,89484.0,104485,87025,113472,122083,111042,72938,37570,1709,1703,2506,2449,2018,1896,2085,2059,2410,2439,2826,3027,3015,2472,1860,1397,971,728,4209,1519,7437,2948,12917,31278,30133,28939,10443,8885,7428,3096,44.9,91.0,65.5,32.7,32.8,17897,44.6,19673,45.1,30087,33.805802,-84.126929,60552498.0,1711305.0,23.379,0.661,0.1082295816041378,0.2167169763858755,0.1241784243274034,0.9951646953341134,0.2677519804369614,C,,,,,"A,B,C_5mi_C5","A,B,C_10mi_C6",,"B,C_10mi_C5"
91752,ZCTA5 91752,10142,8170,3632,4538,6271,2891,1156,414,743,327,2347,1431,1651,1461,492,788,590,2139,3147,2294,1972,930,776,154,1042,629,413,113450.0,126215,147529,115909,138271,152109,83390,37551,2426,2553,2465,2602,2457,3182,2677,3031,2263,2704,2745,2387,2039,1452,983,756,423,406,5018,1677,9121,3382,16212,29601,28430,27015,6059,5049,4020,1585,35.7,93.8,53.8,16.5,37.4,18175,36.5,19376,35.0,91752,33.996484,-117.531335,39081685.0,542295.0,15.09,0.209,0.2413762451596415,0.2165676194069742,0.1562965559547804,0.9968926470640352,0.3242180735333088,B,,,"A,B_5mi_C18","A,B_10mi_C4","A,B,C_5mi_C3","A,B,C_10mi_C4","B,C_5mi_C44","B,C_10mi_C3"
84107,ZCTA5 84107,16363,8952,3926,5026,6396,2717,1678,775,878,434,4406,2151,1594,544,185,72,996,2785,4011,1160,7411,3743,2982,761,3668,2603,1065,73469.0,94589,90606,96238,103784,102295,49950,37548,2471,1552,2175,1739,2999,4397,3429,2658,2832,2390,2241,1863,1499,1356,1517,1000,897,533,3727,878,7076,3860,18054,31149,30472,29239,6802,6216,5303,2430,35.0,103.1,49.2,21.1,28.1,19057,34.7,18491,35.8,84107,40.658037,-111.884447,19421171.0,0.0,7.499,0.0,0.0192558764868303,0.216544036726095,0.1691788625010954,0.9984750914580316,0.2505732865846429,D,,,,,,,,
92054,ZCTA5 92054,15064,8762,3055,5707,6432,2183,1484,477,846,395,4455,1667,1589,860,89,102,1033,2651,3838,1240,6302,3037,2128,909,3265,2286,979,76974.0,90955,84696,93643,109205,106677,59262,37546,1856,1381,1927,1547,2420,3498,4013,2696,3087,2518,2344,2327,2592,1892,1376,1059,593,420,3308,930,6094,3037,17261,32100,31452,30524,7932,7010,5340,2072,39.1,110.2,43.8,20.5,23.3,19684,38.1,17862,40.2,92054,33.195534,-117.354538,30979944.0,2154647.0,11.961,0.832,0.0387284232514986,0.2165283149388422,0.1310139339234072,0.9975449285169156,0.2457965305803524,D,,,,,,,,
94044,ZCTA5 94044,13982,9752,3398,6354,7712,2663,1476,524,564,211,4535,2584,1511,684,346,92,1531,2397,4364,1460,4230,2103,1781,322,2127,1358,769,156658.0,180205,196250,173450,201081,240188,77115,37540,1791,1702,2053,2127,1468,2122,2456,2631,2710,2876,2683,2690,2612,2826,1942,1435,834,582,3755,1326,6872,2269,13514,31499,30668,29650,10231,9149,7619,2851,44.3,98.6,62.9,33.1,29.8,18637,43.2,18903,45.9,94044,37.606598,-122.47723,37974787.0,23854.0,14.662,0.009,0.4814246904115069,0.2164811495770839,0.1460432915607747,0.9969818693273246,0.4051551394267753,A,A_5mi_C11,A_10mi_C7,"A,B_5mi_C19","A,B_10mi_C7","A,B,C_5mi_C17","A,B,C_10mi_C7",,
91711,ZCTA5 91711,12589,8786,3233,5553,6889,2568,1407,492,490,173,4090,2111,1623,786,136,40,1381,2419,3888,1098,3803,2609,2295,314,1194,771,423,121970.0,157363,164544,153046,172654,204470,97829,37538,1220,1723,2348,3921,3471,2111,2094,1670,2073,1929,2965,2276,2334,2139,1831,1337,992,1104,4071,1054,6345,6338,15340,31831,31193,27082,9737,8639,7403,3433,40.4,89.1,57.8,31.1,26.7,17690,37.8,19848,42.4,91711,34.128066,-117.714773,38850806.0,356107.0,15.0,0.137,0.2887103673950121,0.2164654277898312,0.1388134256419244,0.9969114087549136,0.3355224531520349,B,,,"A,B_5mi_C18","A,B_10mi_C4","A,B,C_5mi_C3","A,B,C_10mi_C4","B,C_5mi_C4","B,C_10mi_C3"
20155,ZCTA5 20155,12534,9948,4818,5130,8563,4050,850,465,535,303,3875,1908,2448,1359,208,150,1337,2383,4713,1515,2586,1542,1369,173,1044,905,139,154531.0,169643,175905,162153,178523,186200,64518,37516,2342,2403,3045,3222,2149,1622,1589,2219,3478,2475,2487,2531,1979,1298,1849,1058,1058,712,5448,1932,9722,3439,14279,29084,27794,26010,7954,7140,5975,2828,40.2,99.5,71.9,27.4,44.6,18715,38.2,18801,41.4,20155,38.810375,-77.619362,74759459.0,2404349.0,28.865,0.928,0.4696078267971132,0.2162924881300506,0.2082639558320918,0.994021066043445,0.419203583661144,A,,A_10mi_C16,,"A,B_10mi_C17",,"A,B,C_10mi_C15",,
91763,ZCTA5 91763,10267,8377,3575,4802,5076,2146,2476,1082,825,347,2359,1808,1716,1269,852,373,952,2602,3000,1823,1890,1020,787,233,870,738,132,77627.0,80409,66505,86175,92784,93787,58750,37515,2501,2289,2918,2547,3409,3174,3043,2314,2152,2697,2070,1980,1886,1404,1098,984,609,440,5207,1604,9312,4352,16639,29333,28203,26614,6421,5513,4535,2033,33.3,95.9,58.5,19.2,39.3,18368,32.4,19147,34.3,91763,34.072359,-117.698329,13411639.0,0.0,5.178,0.0,0.0423562614932471,0.2162846272364242,0.1537989659100867,0.998958934619468,0.2540651469358675,D,,,,,,,,
94555,ZCTA5 94555,11784,10024,5917,4107,8711,5534,709,190,604,193,2309,3046,3462,894,173,140,685,2893,5093,1353,1760,1013,835,178,747,532,215,213488.0,235359,"250,000+",178503,"250,000+","250,000+",107224,37500,1997,3293,2920,2053,990,2119,2372,3745,3869,3152,2311,1933,1810,1565,1461,747,726,437,6213,1484,9694,1559,15148,28638,27806,26983,6746,5983,4936,1910,39.2,100.7,64.0,21.6,42.4,18817,39.4,18683,39.0,94555,37.547596,-122.098218,30084594.0,3657754.0,11.616,1.412,0.7971521747584682,0.2161667138320284,0.2564192445885549,0.9976168483319502,0.5488049045582286,A,,A_10mi_C7,,"A,B_10mi_C7","A,B,C_5mi_C20","A,B,C_10mi_C7",,
60451,ZCTA5 60451,12519,10318,4678,5640,8938,4160,877,309,503,209,4086,2087,2400,1244,348,153,1279,2320,4899,1820,2201,1188,1017,171,1013,816,197,132260.0,145805,157900,139021,153898,164255,83170,37481,2763,2827,3030,2648,2134,1656,1921,2600,3377,2261,2401,2545,2244,1827,1488,709,611,439,5857,1696,10316,3086,14336,28203,27165,25734,7318,6283,5074,1759,38.3,104.8,69.7,23.0,46.7,19179,36.9,18302,39.0,60451,41.507647,-87.961089,66383777.0,193913.0,25.631,0.075,0.3458779868553365,0.216017356853127,0.2021295241433704,0.9946952361356836,0.3741039094333568,A,,,,"A,B_10mi_C11",,"A,B,C_10mi_C10",,
83501,ZCTA5 83501,15286,9620,4087,5533,7177,2614,1610,883,833,590,4830,2307,1594,507,310,72,1604,3088,4078,850,5666,3034,2593,441,2632,2004,628,71909.0,92261,94570,91256,103479,118585,50417,37478,2065,2353,2197,2539,2376,2225,2381,2607,2066,2110,2241,2391,2384,2553,1652,1437,820,1081,4550,1513,8128,3402,14194,30251,29350,27767,9927,9182,7543,3338,40.0,97.2,71.9,34.6,37.3,18475,39.1,19003,40.7,83501,46.20873,-116.913719,700016001.0,14259099.0,270.278,5.505,0.0105890653733117,0.2159937741722479,0.176233458943125,0.9436953318203072,0.2413292651710923,D,,,,,,,,
33543,ZCTA5 33543,13025,9802,4909,4893,7850,3846,1344,866,608,197,4013,2088,2202,943,480,76,1231,3080,4409,1082,3223,1698,1320,378,1525,1097,428,107565.0,120362,121655,119473,139500,156115,63780,37473,2222,2826,2862,2898,1877,1515,1984,3256,3013,3177,2353,2575,1555,1502,1425,1453,589,391,5688,1966,9876,2809,14543,28818,27597,26205,6915,6426,5360,2433,38.9,94.3,68.5,24.1,44.4,18185,38.8,19288,39.1,33543,28.212909,-82.296386,53243898.0,30832.0,20.558,0.012,0.2086812557987078,0.2159544697041159,0.2122513364297607,0.9957527701115424,0.3292676499160305,B,,,,,,"A,B,C_10mi_C30",,"B,C_10mi_C72"
92672,ZCTA5 92672,15293,9532,3443,6089,7995,2656,1120,558,417,229,4976,2145,1514,699,147,51,1368,2969,4330,865,5761,3405,2698,707,2356,1596,760,109991.0,142045,141422,142352,153965,168571,74318,37470,1465,1550,2110,2194,2821,2805,2891,1923,1849,2139,2477,2681,2824,2479,2097,1206,977,982,3660,1335,6460,3680,14483,31898,31010,29442,10565,9454,7741,3165,42.4,107.1,61.0,33.3,27.8,19381,39.1,18089,45.8,92672,33.424093,-117.606739,20595989.0,2340800.0,7.952,0.904,0.2221592582098591,0.2159308870232368,0.1480150731750065,0.9983806576139423,0.3151035383726913,B,,,"A,B_5mi_C4","A,B_10mi_C4","A,B,C_5mi_C4","A,B,C_10mi_C4",,"B,C_10mi_C3"
64068,ZCTA5 64068,13912,9712,4489,5223,7808,3349,1249,727,655,413,4370,2045,1962,940,296,99,1030,3039,4388,1255,4200,2423,2141,282,1777,1439,338,95425.0,110655,114634,105635,121015,136050,62336,37466,2534,2558,2681,2584,2184,2055,2555,2464,2538,2246,2030,2390,2683,1991,1565,1185,734,489,5239,1604,9377,3164,14380,29240,28089,26673,8647,7582,5964,2408,38.1,99.4,69.3,27.0,42.4,18672,36.5,18794,39.3,64068,39.258315,-94.389653,223688163.0,2152019.0,86.366,0.831,0.1412356872614543,0.2158994434487312,0.1938480413635965,0.9820342217410892,0.2980719249014976,B,,,,,,"A,B,C_10mi_C25",,"B,C_10mi_C98"
85248,ZCTA5 85248,17727,10966,3066,7900,9778,2483,600,238,588,345,7014,1865,1466,473,87,61,4160,2784,3290,732,6761,4331,3815,516,2430,2045,385,94220.0,129977,180938,114597,136813,198030,76463,37461,746,1523,1620,1861,1587,1172,1199,1460,1823,1885,2452,2365,2702,3275,4267,3017,2491,2016,3143,1374,5263,2074,9102,33033,32198,31501,17768,16696,15066,7524,58.0,93.2,118.7,87.9,30.7,18074,55.4,19387,60.2,85248,33.214955,-111.869973,78370623.0,181818.0,30.259,0.07,0.1345411312410763,0.2158601389805993,0.1314959249846639,0.9937304682980582,0.2787697714706044,C,,,,,"A,B,C_5mi_C27","A,B,C_10mi_C12",,"B,C_10mi_C6"
93245,ZCTA5 93245,12037,9376,4802,4574,6471,3322,1844,940,1061,540,3605,2128,2092,1028,317,206,1262,3624,3649,841,2661,923,705,218,1738,1334,404,78181.0,80087,72960,86894,88932,85324,51757,37443,3439,2326,3295,2519,3259,3287,3912,3029,1925,1899,1908,1762,1313,1182,1007,728,274,379,5621,1541,10601,4237,17931,27955,26842,25126,4883,4452,3570,1381,30.8,111.6,60.9,15.3,45.6,19750,31.4,17693,30.3,93245,36.29227,-119.829463,305278754.0,189884.0,117.869,0.073,0.0454340905681761,0.2157186428953243,0.2075628779248094,0.975467004543873,0.2676345743369502,C,,,,,,,,
80211,ZCTA5 80211,19736,7376,2761,4615,5955,2247,1173,395,248,119,4142,1582,1350,221,39,42,582,1122,5239,433,12360,6083,4413,1670,6277,4056,2221,117685.0,176793,212483,163177,210130,232241,52569,37441,1736,1323,1059,817,1509,6922,6675,4016,3195,2505,1739,1539,1084,1004,1139,453,286,440,2382,532,4650,1794,23134,33122,32791,32408,4406,4017,3322,1179,33.8,95.9,27.1,11.3,15.8,18324,34.8,19117,32.9,80211,39.767444,-105.019736,11651085.0,97000.0,4.499,0.037,0.2649044150735846,0.2157029211080716,0.1181316273770922,0.9991004811539858,0.3211616898835944,B,,,,"A,B_10mi_C25","A,B,C_5mi_C59","A,B,C_10mi_C24","B,C_5mi_C27","B,C_10mi_C41"
85203,ZCTA5 85203,13125,9269,4000,5269,6271,2630,1797,975,1201,395,3795,1982,1853,800,599,240,1033,3178,3541,1517,3856,1875,1322,553,1981,1644,337,72851.0,90228,75357,94583,104987,109286,50731,37435,2559,2713,2840,2486,2880,3215,3050,2036,2503,2285,2124,1806,2376,1954,1030,475,559,544,5553,1658,9770,3708,16170,28598,27665,26304,6938,5870,4562,1578,33.3,105.0,62.0,19.7,42.3,19178,33.0,18257,33.6,85203,33.450359,-111.802894,23729688.0,1237314.0,9.162,0.478,0.015822485930321,0.2156557557463132,0.1724213478222767,0.9981284171032409,0.2501146881370442,D,,,,,,,,
45458,ZCTA5 45458,15316,10388,4723,5665,8699,3604,1254,828,435,291,5111,1750,2422,700,161,244,1644,2898,4880,966,4928,2872,2509,363,2056,1718,338,110682.0,149070,160308,136799,158826,166019,77828,37413,2141,2671,2847,2075,1439,1810,2053,2719,2563,2159,2384,2257,2558,2354,2119,1590,926,748,5518,1601,9260,1913,12659,29179,28153,27476,10295,9308,7737,3264,42.0,93.5,83.3,37.9,45.4,18077,40.7,19336,42.8,45458,39.602396,-84.156357,51804293.0,64050.0,20.002,0.025,0.2259982110812958,0.2154828160865327,0.2041013057576023,0.995868675668526,0.3328066301733197,B,,,,"A,B_10mi_C32",,"A,B,C_10mi_C32",,"B,C_10mi_C64"
51503,ZCTA5 51503,15250,9404,3630,5774,7042,2243,1775,1105,587,282,4937,1866,1612,657,226,106,1762,2502,3997,1143,5846,2786,2399,387,3060,2376,684,76064.0,100359,101176,99863,113245,140562,48472,37411,1702,2587,2727,3119,2161,1590,2035,2163,2405,2326,2322,2331,2624,2403,1951,1249,937,779,5314,1665,8681,3615,13473,29932,28730,26693,9943,8686,7319,2965,41.2,96.5,74.7,34.2,40.5,18372,41.0,19039,41.5,51503,41.22322,-95.784481,307517020.0,3788576.0,118.733,1.463,0.0336727834352795,0.2154670942992799,0.1562089212163701,0.9752868923114384,0.2480346032738306,D,,,,,,,,
80906,ZCTA5 80906,15387,10747,3951,6796,8670,2839,1433,648,644,464,6007,2065,1680,637,192,166,1834,3760,4105,1048,4640,2381,2007,374,2259,1993,266,88047.0,103882,99957,111250,128160,128125,54009,37403,2192,2066,2055,2044,2768,2448,2609,2374,2047,2333,2232,2309,2392,2365,2160,1522,658,829,4121,1380,7693,3432,14290,30485,29710,28707,9926,8792,7534,3009,40.4,97.5,68.7,34.0,34.7,18462,39.2,18941,42.0,80906,38.752594,-104.878211,120820832.0,381186.0,46.649,0.147,0.1002461152130313,0.2154042071502688,0.1702742967312242,0.990313755925828,0.2777963341628562,C,,,,,,,,
